top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,cellphone,tablet,smalllaptop,midsize,largescreen,notsure,q01.didbf,q02.monitor,q03.mousetrackpad,q04.age,q05.income,q06.edu,ImageId,in_treatment,bound_size,bounding_box_score
424,583,547,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1T643M1P572AA,Submitted,0% (0/0),0% (0/0),0% (0/0),537,0,0,0,0,1,0,yes,largescreen,mouse,31to40,gt30klt60k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.3921417273409
426,581,545,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1KILWESE344I6,Submitted,0% (0/0),0% (0/0),0% (0/0),362,0,1,0,0,0,0,yes,tablet,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.3921417273409
429,579,544,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A22KSWL724MR61,Submitted,0% (0/0),0% (0/0),0% (0/0),96,0,0,0,0,1,0,no,largescreen,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.1406983480603
430,586,546,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3A1R2771L66KR,Submitted,0% (0/0),0% (0/0),0% (0/0),169,0,0,1,0,0,0,yes,smalllaptop,mouse,4150,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.6811810632946
398,592,550,148,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A29I5E06CWQQD2,Submitted,0% (0/0),0% (0/0),0% (0/0),1280,0,0,0,0,1,0,noans,largescreen,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,38.4853198092867
428,586,542,135,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3FZLNLVMRPO5Y,Submitted,0% (0/0),0% (0/0),0% (0/0),451,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.5337903542219
430,580,546,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A30G9A7OE5S846,Submitted,0% (0/0),0% (0/0),0% (0/0),157,0,0,0,1,0,0,yes,midsize,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.84027868519447
421,585,553,135,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A199OMCEJRZJLW,Submitted,0% (0/0),0% (0/0),0% (0/0),222,1,0,0,0,0,0,yes,cellphone,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,18.1496459757385
428,579,544,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A18S7VHZ6X4F93,Submitted,0% (0/0),0% (0/0),0% (0/0),210,0,0,1,0,0,0,yes,smalllaptop,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.15078120812016
433,579,545,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ASCLZFXD9WMON,Submitted,0% (0/0),0% (0/0),0% (0/0),120,0,0,0,0,1,0,yes,largescreen,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.0393388496426
425,566,137,133,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3O5RKGH6VB19C,Submitted,0% (0/0),0% (0/0),0% (0/0),72,0,0,0,1,0,0,no,midsize,trackpad,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,425.871136060248
426,575,563,128,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3O5RKGH6VB19C,Submitted,0% (0/0),0% (0/0),0% (0/0),72,0,0,0,1,0,0,no,midsize,trackpad,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,34.9588992601422
423,580,539,137,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3VGEDABIJUP1R,Submitted,0% (0/0),0% (0/0),0% (0/0),333,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1661028566615
433,581,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AJRY9ALX8069Y,Submitted,0% (0/0),0% (0/0),0% (0/0),1004,0,0,0,0,1,0,yes,largescreen,mouse,31to40,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7882020091382
421,581,548,132,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A29X1A8AF3TUQP,Submitted,0% (0/0),0% (0/0),0% (0/0),98,0,0,0,1,0,0,yes,midsize,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.8643978509897
395,590,549,124,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A369HDC6T90Q1H,Submitted,0% (0/0),0% (0/0),0% (0/0),237,1,0,0,0,0,0,yes,cellphone,mouse,21to30,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,50.6756181655493
423,586,547,140,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AQFAJT9U9AHOW,Submitted,0% (0/0),0% (0/0),0% (0/0),97,0,0,0,1,0,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.58720808773646
426,574,546,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A6PO7JT39QQGP,Submitted,0% (0/0),0% (0/0),0% (0/0),86,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.44779088887138
426,578,548,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A13XLIF77WB05P,Submitted,0% (0/0),0% (0/0),0% (0/0),73,0,0,1,0,0,0,yes,smalllaptop,noans,31to40,gt30klt60k,lthighschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.97769894235804
429,580,545,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1ZLHNJEURLK3O,Submitted,0% (0/0),0% (0/0),0% (0/0),96,0,0,0,1,0,0,yes,midsize,trackpad,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.93377639980197
430,579,544,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZH91RXTSG1NZ,Submitted,0% (0/0),0% (0/0),0% (0/0),391,0,0,0,0,0,1,no,notsure,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.13394155114765
429,580,545,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2MBN1IWDT2HNC,Submitted,0% (0/0),0% (0/0),0% (0/0),150,0,0,1,0,0,0,yes,smalllaptop,trackpad,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.20020901360756
433,582,546,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A15CCQOQIM1OY8,Submitted,0% (0/0),0% (0/0),0% (0/0),221,0,0,0,0,1,0,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.7902513917973
428,580,548,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AWBUPIF8N4DBA,Submitted,0% (0/0),0% (0/0),0% (0/0),103,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.04699286771566
421,594,542,149,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2DT1Y0XOGKPS5,Submitted,0% (0/0),0% (0/0),0% (0/0),85,0,0,0,0,1,0,yes,largescreen,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,18.1669285908315
425,578,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A23NRUJRQE6D8Y,Submitted,0% (0/0),0% (0/0),0% (0/0),81,0,0,1,0,0,0,yes,smalllaptop,mouse,4150,10ktolt30k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.60627146978975
426,581,547,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AHF33SLGM3TUM,Submitted,0% (0/0),0% (0/0),0% (0/0),99,0,0,0,0,1,0,no,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.45347700815767
427,577,547,139,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A142EFUF3L6HER,Submitted,0% (0/0),0% (0/0),0% (0/0),105,0,0,0,0,1,0,yes,largescreen,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.73390561574364
425,581,544,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A37PK1MTJSWPE2,Submitted,0% (0/0),0% (0/0),0% (0/0),76,0,0,0,1,0,0,no,midsize,mouse,lt21,gt60klt90k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.54726576637247
426,576,548,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1OJ87DGXXRW7N,Submitted,0% (0/0),0% (0/0),0% (0/0),880,0,1,0,0,0,0,yes,tablet,mouse,21to30,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.17228265035269
428,579,545,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AJ60KRY0FTB1F,Submitted,0% (0/0),0% (0/0),0% (0/0),326,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.16943110403007
401,404,173,129,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AJ60KRY0FTB1F,Submitted,0% (0/0),0% (0/0),0% (0/0),326,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,549.932587678809
417,592,564,124,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2SX4HTADJJZ7V,Submitted,0% (0/0),0% (0/0),0% (0/0),328,0,0,1,0,0,0,yes,smalllaptop,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,42.8534188769483
418,585,557,133,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A16LTPBK99MZHO,Submitted,0% (0/0),0% (0/0),0% (0/0),57,0,0,1,0,0,0,noans,smalllaptop,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,24.8447310431886
425,589,550,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1TLKBW8KT7L6F,Submitted,0% (0/0),0% (0/0),0% (0/0),46,0,0,1,0,0,0,yes,smalllaptop,mouse,31to40,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.7933249579983
425,581,545,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3IVXZJS7DQIQQ,Submitted,0% (0/0),0% (0/0),0% (0/0),165,0,0,0,1,0,0,dontknow,midsize,mouse,31to40,lt10k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.70282642044691
430,583,548,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A16A7CKHSB3LN9,Submitted,0% (0/0),0% (0/0),0% (0/0),70,0,0,0,1,0,0,yes,midsize,trackpad,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.1887820624268
428,574,544,148,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2L4CWEP172Z2M,Submitted,0% (0/0),0% (0/0),0% (0/0),385,0,0,0,1,0,0,yes,midsize,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.4490667296202
425,581,545,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A8LBBPY53A3O3,Submitted,0% (0/0),0% (0/0),0% (0/0),1521,0,0,0,1,0,0,noans,midsize,noans,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.70282642044691
433,581,543,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A32ZGJIPOE9AN3,Submitted,0% (0/0),0% (0/0),0% (0/0),148,0,0,0,0,1,0,no,largescreen,mouse,31to40,gt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.7882020091382
425,586,549,138,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3LUETNYKSGBFY,Submitted,0% (0/0),0% (0/0),0% (0/0),99,0,0,1,0,0,0,yes,smalllaptop,trackpad,over50,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.8032568876835
424,579,559,139,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A69LN57I861ZN,Submitted,0% (0/0),0% (0/0),0% (0/0),2962,0,0,0,1,0,0,yes,midsize,mouse,21to30,noans,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,19.1568322880835
430,581,544,150,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A14GVHPK2QTG1A,Submitted,0% (0/0),0% (0/0),0% (0/0),170,0,0,0,1,0,0,yes,midsize,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.6740367914026
413,591,536,126,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A28EZTFIIDESKT,Submitted,0% (0/0),0% (0/0),0% (0/0),85,0,0,1,0,0,0,dontknow,smalllaptop,mouse,31to40,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,34.0216908567917
425,586,545,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A20JFJQZSF42HB,Submitted,0% (0/0),0% (0/0),0% (0/0),109,0,0,0,0,1,0,no,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.07576966768202
426,580,542,136,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A39GNIMSICTLZS,Submitted,0% (0/0),0% (0/0),0% (0/0),231,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.7396627625396
429,580,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1E152W1P4ZJKK,Submitted,0% (0/0),0% (0/0),0% (0/0),197,0,0,1,0,0,0,yes,smalllaptop,mouse,4150,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.08513883737571
426,580,544,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ATVYXLWEH5N03,Submitted,0% (0/0),0% (0/0),0% (0/0),52,0,0,0,0,1,0,yes,largescreen,mouse,31to40,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.28717052611753
426,583,539,150,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1TXOZQU1O4F0N,Submitted,0% (0/0),0% (0/0),0% (0/0),77,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.9187788368977
428,581,545,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ANCY2CK11ZFNK,Submitted,0% (0/0),0% (0/0),0% (0/0),201,0,0,0,1,0,0,yes,midsize,trackpad,31to40,gt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.65616732719142
431,579,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ASIIBJHP327J7,Submitted,0% (0/0),0% (0/0),0% (0/0),105,0,0,0,1,0,0,no,midsize,mouse,4150,gt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.61562236127076
427,580,543,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A191S6OYAK1N2Q,Submitted,0% (0/0),0% (0/0),0% (0/0),1102,0,0,0,0,1,0,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.48183212386421
426,580,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AOAO288A71HMK,Submitted,0% (0/0),0% (0/0),0% (0/0),121,0,0,1,0,0,0,no,smalllaptop,trackpad,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.02073791231193
430,581,543,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A23BMWU10UZ6FF,Submitted,0% (0/0),0% (0/0),0% (0/0),573,0,0,0,0,1,0,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.8600964622745
427,577,540,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A60PGQO04BK7C,Submitted,0% (0/0),0% (0/0),0% (0/0),409,0,0,0,0,1,0,yes,largescreen,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.1696680614267
422,583,549,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3UETX05QO3LBS,Submitted,0% (0/0),0% (0/0),0% (0/0),106,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.82897401542436
426,583,550,139,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3K27VN3NJEV60,Submitted,0% (0/0),0% (0/0),0% (0/0),121,1,0,0,0,0,0,yes,cellphone,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.5178112252934
407,588,559,131,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ACHQIF760VSES,Submitted,0% (0/0),0% (0/0),0% (0/0),1134,0,1,0,0,0,0,yes,tablet,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,36.4578680197233
425,582,544,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2S2UWI1G2H8IQ,Submitted,0% (0/0),0% (0/0),0% (0/0),379,0,0,0,0,1,0,yes,largescreen,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.7503888613486
386,602,560,184,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A31XFBQITA3FAP,Submitted,0% (0/0),0% (0/0),0% (0/0),273,0,0,0,1,0,0,yes,midsize,noans,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,86.7319942682149
425,590,548,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A31XFBQITA3FAP,Submitted,0% (0/0),0% (0/0),0% (0/0),273,0,0,0,1,0,0,yes,midsize,noans,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.8848636325781
324,622,674,89,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ACKF1WBCKVLY3,Submitted,0% (0/0),0% (0/0),0% (0/0),104,0,0,0,1,0,0,yes,midsize,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,231.593629570189
