WorkerId,Treat,TimeInSeconds,Survey_Q1,Survey_Q2,BoundingBoxes,gt_label,gt_bottom,gt_top,gt_left,gt_right,gt_height,gt_width,label,bottom,top,left,right,height,width,gt_area,area,euclidean_score,iou_score
A2IG18D6M0GNUZ,0.0,2287.0,4.0,1.0,"[{""height"":386,""label"":""Car 1"",""left"":130,""top"":134,""width"":820},{""height"":348,""label"":""Car 2"",""left"":1472,""top"":269,""width"":613},{""height"":348,""label"":""Car 3"",""left"":2450,""top"":264,""width"":675},{""height"":373,""label"":""Car 4"",""left"":294,""top"":1118,""width"":747},{""height"":310,""label"":""Car 5"",""left"":1458,""top"":1148,""width"":650},{""height"":343,""label"":""Car 6"",""left"":2170,""top"":1078,""width"":1043}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1491.0,1118.0,294.0,1041.0,373.0,747.0,286867.0,278631.0,10.246211251235321,0.9713611111111111
A2IG18D6M0GNUZ,0.0,2287.0,4.0,1.0,"[{""height"":386,""label"":""Car 1"",""left"":130,""top"":134,""width"":820},{""height"":348,""label"":""Car 2"",""left"":1472,""top"":269,""width"":613},{""height"":348,""label"":""Car 3"",""left"":2450,""top"":264,""width"":675},{""height"":373,""label"":""Car 4"",""left"":294,""top"":1118,""width"":747},{""height"":310,""label"":""Car 5"",""left"":1458,""top"":1148,""width"":650},{""height"":343,""label"":""Car 6"",""left"":2170,""top"":1078,""width"":1043}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1458.0,1148.0,1458.0,2108.0,310.0,650.0,207669.0,201500.0,10.385164807134505,0.9645277212298459
A2IG18D6M0GNUZ,0.0,2287.0,4.0,1.0,"[{""height"":386,""label"":""Car 1"",""left"":130,""top"":134,""width"":820},{""height"":348,""label"":""Car 2"",""left"":1472,""top"":269,""width"":613},{""height"":348,""label"":""Car 3"",""left"":2450,""top"":264,""width"":675},{""height"":373,""label"":""Car 4"",""left"":294,""top"":1118,""width"":747},{""height"":310,""label"":""Car 5"",""left"":1458,""top"":1148,""width"":650},{""height"":343,""label"":""Car 6"",""left"":2170,""top"":1078,""width"":1043}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1421.0,1078.0,2170.0,3213.0,343.0,1043.0,362962.0,357749.0,10.554898485297798,0.9725180350395053
A20PV3RB3I0W8S,0.0,865.0,5.0,1.0,"[{""height"":423,""label"":""Car 1"",""left"":129,""top"":126,""width"":826},{""height"":362,""label"":""Car 2"",""left"":1464,""top"":259,""width"":624},{""height"":358,""label"":""Car 4"",""left"":2443,""top"":254,""width"":682},{""height"":351,""label"":""Car 4"",""left"":291,""top"":1147,""width"":751},{""height"":319,""label"":""Car 5"",""left"":1461,""top"":1137,""width"":651},{""height"":355,""label"":""Car 6"",""left"":2167,""top"":1071,""width"":1057}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,549.0,126.0,129.0,955.0,423.0,826.0,341130.0,349398.0,16.20068247057368,0.9602751660387179
A20PV3RB3I0W8S,0.0,865.0,5.0,1.0,"[{""height"":423,""label"":""Car 1"",""left"":129,""top"":126,""width"":826},{""height"":362,""label"":""Car 2"",""left"":1464,""top"":259,""width"":624},{""height"":358,""label"":""Car 4"",""left"":2443,""top"":254,""width"":682},{""height"":351,""label"":""Car 4"",""left"":291,""top"":1147,""width"":751},{""height"":319,""label"":""Car 5"",""left"":1461,""top"":1137,""width"":651},{""height"":355,""label"":""Car 6"",""left"":2167,""top"":1071,""width"":1057}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,621.0,259.0,1464.0,2088.0,362.0,624.0,214286.0,225888.0,18.163816367292046,0.9487603305785124
A20PV3RB3I0W8S,0.0,865.0,5.0,1.0,"[{""height"":423,""label"":""Car 1"",""left"":129,""top"":126,""width"":826},{""height"":362,""label"":""Car 2"",""left"":1464,""top"":259,""width"":624},{""height"":358,""label"":""Car 4"",""left"":2443,""top"":254,""width"":682},{""height"":351,""label"":""Car 4"",""left"":291,""top"":1147,""width"":751},{""height"":319,""label"":""Car 5"",""left"":1461,""top"":1137,""width"":651},{""height"":355,""label"":""Car 6"",""left"":2167,""top"":1071,""width"":1057}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,612.0,254.0,2443.0,3125.0,358.0,682.0,286867.0,244156.0,4573.6785388439785,-999.0
A20PV3RB3I0W8S,0.0,865.0,5.0,1.0,"[{""height"":423,""label"":""Car 1"",""left"":129,""top"":126,""width"":826},{""height"":362,""label"":""Car 2"",""left"":1464,""top"":259,""width"":624},{""height"":358,""label"":""Car 4"",""left"":2443,""top"":254,""width"":682},{""height"":351,""label"":""Car 4"",""left"":291,""top"":1147,""width"":751},{""height"":319,""label"":""Car 5"",""left"":1461,""top"":1137,""width"":651},{""height"":355,""label"":""Car 6"",""left"":2167,""top"":1071,""width"":1057}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1498.0,1147.0,291.0,1042.0,351.0,751.0,286867.0,263601.0,42.84446294148879,0.8876438263530521
A20PV3RB3I0W8S,0.0,865.0,5.0,1.0,"[{""height"":423,""label"":""Car 1"",""left"":129,""top"":126,""width"":826},{""height"":362,""label"":""Car 2"",""left"":1464,""top"":259,""width"":624},{""height"":358,""label"":""Car 4"",""left"":2443,""top"":254,""width"":682},{""height"":351,""label"":""Car 4"",""left"":291,""top"":1147,""width"":751},{""height"":319,""label"":""Car 5"",""left"":1461,""top"":1137,""width"":651},{""height"":355,""label"":""Car 6"",""left"":2167,""top"":1071,""width"":1057}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1456.0,1137.0,1461.0,2112.0,319.0,651.0,207669.0,207669.0,14.142135623730951,0.9543174548162442
A20PV3RB3I0W8S,0.0,865.0,5.0,1.0,"[{""height"":423,""label"":""Car 1"",""left"":129,""top"":126,""width"":826},{""height"":362,""label"":""Car 2"",""left"":1464,""top"":259,""width"":624},{""height"":358,""label"":""Car 4"",""left"":2443,""top"":254,""width"":682},{""height"":351,""label"":""Car 4"",""left"":291,""top"":1147,""width"":751},{""height"":319,""label"":""Car 5"",""left"":1461,""top"":1137,""width"":651},{""height"":355,""label"":""Car 6"",""left"":2167,""top"":1071,""width"":1057}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1426.0,1071.0,2167.0,3224.0,355.0,1057.0,362962.0,375235.0,15.524859876609039,0.9619110658070665
A1TB220IWCMY48,0.0,445.0,4.0,1.0,"[{""height"":412,""label"":""Car 1"",""left"":126,""top"":122,""width"":827},{""height"":350,""label"":""Car 2"",""left"":1472,""top"":266,""width"":615},{""height"":362,""label"":""Car 3"",""left"":2443,""top"":260,""width"":681},{""height"":339,""label"":""Car 4"",""left"":293,""top"":1153,""width"":752},{""height"":327,""label"":""Car 5"",""left"":1459,""top"":1145,""width"":650},{""height"":347,""label"":""Car 6"",""left"":2165,""top"":1076,""width"":1053}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,534.0,122.0,126.0,953.0,412.0,827.0,341130.0,340724.0,10.755873763085166,0.9726046350743688
A1TB220IWCMY48,0.0,445.0,4.0,1.0,"[{""height"":412,""label"":""Car 1"",""left"":126,""top"":122,""width"":827},{""height"":350,""label"":""Car 2"",""left"":1472,""top"":266,""width"":615},{""height"":362,""label"":""Car 3"",""left"":2443,""top"":260,""width"":681},{""height"":339,""label"":""Car 4"",""left"":293,""top"":1153,""width"":752},{""height"":327,""label"":""Car 5"",""left"":1459,""top"":1145,""width"":650},{""height"":347,""label"":""Car 6"",""left"":2165,""top"":1076,""width"":1053}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,616.0,266.0,1472.0,2087.0,350.0,615.0,214286.0,215250.0,3.23606797749979,0.9898722968579216
A1TB220IWCMY48,0.0,445.0,4.0,1.0,"[{""height"":412,""label"":""Car 1"",""left"":126,""top"":122,""width"":827},{""height"":350,""label"":""Car 2"",""left"":1472,""top"":266,""width"":615},{""height"":362,""label"":""Car 3"",""left"":2443,""top"":260,""width"":681},{""height"":339,""label"":""Car 4"",""left"":293,""top"":1153,""width"":752},{""height"":327,""label"":""Car 5"",""left"":1459,""top"":1145,""width"":650},{""height"":347,""label"":""Car 6"",""left"":2165,""top"":1076,""width"":1053}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,622.0,260.0,2443.0,3124.0,362.0,681.0,239008.0,246522.0,11.772699034745349,0.9639991622091899
A1TB220IWCMY48,0.0,445.0,4.0,1.0,"[{""height"":412,""label"":""Car 1"",""left"":126,""top"":122,""width"":827},{""height"":350,""label"":""Car 2"",""left"":1472,""top"":266,""width"":615},{""height"":362,""label"":""Car 3"",""left"":2443,""top"":260,""width"":681},{""height"":339,""label"":""Car 4"",""left"":293,""top"":1153,""width"":752},{""height"":327,""label"":""Car 5"",""left"":1459,""top"":1145,""width"":650},{""height"":347,""label"":""Car 6"",""left"":2165,""top"":1076,""width"":1053}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1492.0,1153.0,293.0,1045.0,339.0,752.0,286867.0,254928.0,44.46070006243486,0.8822918829146772
A1TB220IWCMY48,0.0,445.0,4.0,1.0,"[{""height"":412,""label"":""Car 1"",""left"":126,""top"":122,""width"":827},{""height"":350,""label"":""Car 2"",""left"":1472,""top"":266,""width"":615},{""height"":362,""label"":""Car 3"",""left"":2443,""top"":260,""width"":681},{""height"":339,""label"":""Car 4"",""left"":293,""top"":1153,""width"":752},{""height"":327,""label"":""Car 5"",""left"":1459,""top"":1145,""width"":650},{""height"":347,""label"":""Car 6"",""left"":2165,""top"":1076,""width"":1053}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1472.0,1145.0,1459.0,2109.0,327.0,650.0,207669.0,212550.0,11.291453115637207,0.9652356878846279
A1TB220IWCMY48,0.0,445.0,4.0,1.0,"[{""height"":412,""label"":""Car 1"",""left"":126,""top"":122,""width"":827},{""height"":350,""label"":""Car 2"",""left"":1472,""top"":266,""width"":615},{""height"":362,""label"":""Car 3"",""left"":2443,""top"":260,""width"":681},{""height"":339,""label"":""Car 4"",""left"":293,""top"":1153,""width"":752},{""height"":327,""label"":""Car 5"",""left"":1459,""top"":1145,""width"":650},{""height"":347,""label"":""Car 6"",""left"":2165,""top"":1076,""width"":1053}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1423.0,1076.0,2165.0,3218.0,347.0,1053.0,362962.0,365391.0,11.334208176545639,0.9708555717289342
A3SAY9JVJ3PIZM,0.0,455.0,3.0,1.0,"[{""height"":403,""label"":""Car 1"",""left"":127,""top"":122,""width"":838},{""height"":352,""label"":""Car 2"",""left"":1481,""top"":265,""width"":602},{""height"":352,""label"":""Car 3"",""left"":2446,""top"":254,""width"":679},{""height"":331,""label"":""Car 4"",""left"":296,""top"":1152,""width"":746},{""height"":306,""label"":""Car 2"",""left"":1430,""top"":1152,""width"":674},{""height"":350,""label"":""Car 6"",""left"":2175,""top"":1076,""width"":1051}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,525.0,122.0,127.0,965.0,403.0,838.0,341130.0,337714.0,27.85677655436824,0.9369445692159861
A3SAY9JVJ3PIZM,0.0,455.0,3.0,1.0,"[{""height"":403,""label"":""Car 1"",""left"":127,""top"":122,""width"":838},{""height"":352,""label"":""Car 2"",""left"":1481,""top"":265,""width"":602},{""height"":352,""label"":""Car 3"",""left"":2446,""top"":254,""width"":679},{""height"":331,""label"":""Car 4"",""left"":296,""top"":1152,""width"":746},{""height"":306,""label"":""Car 2"",""left"":1430,""top"":1152,""width"":674},{""height"":350,""label"":""Car 6"",""left"":2175,""top"":1076,""width"":1051}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,617.0,265.0,1481.0,2083.0,352.0,602.0,214286.0,211904.0,13.242640687119284,0.9723162826696888
A3SAY9JVJ3PIZM,0.0,455.0,3.0,1.0,"[{""height"":403,""label"":""Car 1"",""left"":127,""top"":122,""width"":838},{""height"":352,""label"":""Car 2"",""left"":1481,""top"":265,""width"":602},{""height"":352,""label"":""Car 3"",""left"":2446,""top"":254,""width"":679},{""height"":331,""label"":""Car 4"",""left"":296,""top"":1152,""width"":746},{""height"":306,""label"":""Car 2"",""left"":1430,""top"":1152,""width"":674},{""height"":350,""label"":""Car 6"",""left"":2175,""top"":1076,""width"":1051}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,606.0,254.0,2446.0,3125.0,352.0,679.0,239008.0,239008.0,16.1245154965971,0.952933997762636
A3SAY9JVJ3PIZM,0.0,455.0,3.0,1.0,"[{""height"":403,""label"":""Car 1"",""left"":127,""top"":122,""width"":838},{""height"":352,""label"":""Car 2"",""left"":1481,""top"":265,""width"":602},{""height"":352,""label"":""Car 3"",""left"":2446,""top"":254,""width"":679},{""height"":331,""label"":""Car 4"",""left"":296,""top"":1152,""width"":746},{""height"":306,""label"":""Car 2"",""left"":1430,""top"":1152,""width"":674},{""height"":350,""label"":""Car 6"",""left"":2175,""top"":1076,""width"":1051}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1483.0,1152.0,296.0,1042.0,331.0,746.0,286867.0,246926.0,52.20994210238558,0.861125
A3SAY9JVJ3PIZM,0.0,455.0,3.0,1.0,"[{""height"":403,""label"":""Car 1"",""left"":127,""top"":122,""width"":838},{""height"":352,""label"":""Car 2"",""left"":1481,""top"":265,""width"":602},{""height"":352,""label"":""Car 3"",""left"":2446,""top"":254,""width"":679},{""height"":331,""label"":""Car 4"",""left"":296,""top"":1152,""width"":746},{""height"":306,""label"":""Car 2"",""left"":1430,""top"":1152,""width"":674},{""height"":350,""label"":""Car 6"",""left"":2175,""top"":1076,""width"":1051}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,1458.0,1152.0,1430.0,2104.0,306.0,674.0,214286.0,206244.0,1726.2313373160011,-999.0
A3SAY9JVJ3PIZM,0.0,455.0,3.0,1.0,"[{""height"":403,""label"":""Car 1"",""left"":127,""top"":122,""width"":838},{""height"":352,""label"":""Car 2"",""left"":1481,""top"":265,""width"":602},{""height"":352,""label"":""Car 3"",""left"":2446,""top"":254,""width"":679},{""height"":331,""label"":""Car 4"",""left"":296,""top"":1152,""width"":746},{""height"":306,""label"":""Car 2"",""left"":1430,""top"":1152,""width"":674},{""height"":350,""label"":""Car 6"",""left"":2175,""top"":1076,""width"":1051}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1426.0,1076.0,2175.0,3226.0,350.0,1051.0,362962.0,367850.0,13.971963427413765,0.9737252042713358
A2VIMDY46L1IXK,0.0,391.0,4.0,1.0,"[{""height"":309,""label"":""Car 5"",""left"":1455,""top"":1148,""width"":655},{""height"":372,""label"":""Car 4"",""left"":293,""top"":1106,""width"":748},{""height"":340,""label"":""Car 6"",""left"":2166,""top"":1081,""width"":1054},{""height"":399,""label"":""Car 1"",""left"":130,""top"":134,""width"":818},{""height"":339,""label"":""Car 2"",""left"":1471,""top"":270,""width"":613},{""height"":358,""label"":""Car 3"",""left"":2450,""top"":263,""width"":672}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1457.0,1148.0,1455.0,2110.0,309.0,655.0,207669.0,202395.0,11.933355301524315,0.9601313097673534
A2VIMDY46L1IXK,0.0,391.0,4.0,1.0,"[{""height"":309,""label"":""Car 5"",""left"":1455,""top"":1148,""width"":655},{""height"":372,""label"":""Car 4"",""left"":293,""top"":1106,""width"":748},{""height"":340,""label"":""Car 6"",""left"":2166,""top"":1081,""width"":1054},{""height"":399,""label"":""Car 1"",""left"":130,""top"":134,""width"":818},{""height"":339,""label"":""Car 2"",""left"":1471,""top"":270,""width"":613},{""height"":358,""label"":""Car 3"",""left"":2450,""top"":263,""width"":672}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1478.0,1106.0,293.0,1041.0,372.0,748.0,286867.0,278256.0,19.50543233337249,0.9473066428706262
A2VIMDY46L1IXK,0.0,391.0,4.0,1.0,"[{""height"":309,""label"":""Car 5"",""left"":1455,""top"":1148,""width"":655},{""height"":372,""label"":""Car 4"",""left"":293,""top"":1106,""width"":748},{""height"":340,""label"":""Car 6"",""left"":2166,""top"":1081,""width"":1054},{""height"":399,""label"":""Car 1"",""left"":130,""top"":134,""width"":818},{""height"":339,""label"":""Car 2"",""left"":1471,""top"":270,""width"":613},{""height"":358,""label"":""Car 3"",""left"":2450,""top"":263,""width"":672}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1421.0,1081.0,2166.0,3220.0,340.0,1054.0,362962.0,358360.0,10.972527336075034,0.9726030009480119
A2VIMDY46L1IXK,0.0,391.0,4.0,1.0,"[{""height"":309,""label"":""Car 5"",""left"":1455,""top"":1148,""width"":655},{""height"":372,""label"":""Car 4"",""left"":293,""top"":1106,""width"":748},{""height"":340,""label"":""Car 6"",""left"":2166,""top"":1081,""width"":1054},{""height"":399,""label"":""Car 1"",""left"":130,""top"":134,""width"":818},{""height"":339,""label"":""Car 2"",""left"":1471,""top"":270,""width"":613},{""height"":358,""label"":""Car 3"",""left"":2450,""top"":263,""width"":672}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,533.0,134.0,130.0,948.0,399.0,818.0,341130.0,326382.0,17.49623888035515,0.9568539483368967
A2VIMDY46L1IXK,0.0,391.0,4.0,1.0,"[{""height"":309,""label"":""Car 5"",""left"":1455,""top"":1148,""width"":655},{""height"":372,""label"":""Car 4"",""left"":293,""top"":1106,""width"":748},{""height"":340,""label"":""Car 6"",""left"":2166,""top"":1081,""width"":1054},{""height"":399,""label"":""Car 1"",""left"":130,""top"":134,""width"":818},{""height"":339,""label"":""Car 2"",""left"":1471,""top"":270,""width"":613},{""height"":358,""label"":""Car 3"",""left"":2450,""top"":263,""width"":672}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,609.0,270.0,1471.0,2084.0,339.0,613.0,214286.0,207807.0,10.890684873044739,0.9667424277563894
A2VIMDY46L1IXK,0.0,391.0,4.0,1.0,"[{""height"":309,""label"":""Car 5"",""left"":1455,""top"":1148,""width"":655},{""height"":372,""label"":""Car 4"",""left"":293,""top"":1106,""width"":748},{""height"":340,""label"":""Car 6"",""left"":2166,""top"":1081,""width"":1054},{""height"":399,""label"":""Car 1"",""left"":130,""top"":134,""width"":818},{""height"":339,""label"":""Car 2"",""left"":1471,""top"":270,""width"":613},{""height"":358,""label"":""Car 3"",""left"":2450,""top"":263,""width"":672}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,621.0,263.0,2450.0,3122.0,358.0,672.0,239008.0,240576.0,11.73887873148157,0.9679061576867919
A2STZN7N9T2346,0.0,313.0,5.0,1.0,"[{""height"":410,""label"":""Car 1"",""left"":136,""top"":119,""width"":817},{""height"":348,""label"":""Car 2"",""left"":1472,""top"":268,""width"":619},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":264,""width"":675},{""height"":354,""label"":""Car 6"",""left"":2168,""top"":1074,""width"":1048},{""height"":320,""label"":""Car 5"",""left"":1447,""top"":1140,""width"":649},{""height"":336,""label"":""Car 4"",""left"":292,""top"":1154,""width"":757}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,529.0,119.0,136.0,953.0,410.0,817.0,341130.0,334970.0,24.705574725391788,0.9425510779545344
A2STZN7N9T2346,0.0,313.0,5.0,1.0,"[{""height"":410,""label"":""Car 1"",""left"":136,""top"":119,""width"":817},{""height"":348,""label"":""Car 2"",""left"":1472,""top"":268,""width"":619},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":264,""width"":675},{""height"":354,""label"":""Car 6"",""left"":2168,""top"":1074,""width"":1048},{""height"":320,""label"":""Car 5"",""left"":1447,""top"":1140,""width"":649},{""height"":336,""label"":""Car 4"",""left"":292,""top"":1154,""width"":757}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,616.0,268.0,1472.0,2091.0,348.0,619.0,214286.0,215412.0,6.0,0.9891241733680499
A2STZN7N9T2346,0.0,313.0,5.0,1.0,"[{""height"":410,""label"":""Car 1"",""left"":136,""top"":119,""width"":817},{""height"":348,""label"":""Car 2"",""left"":1472,""top"":268,""width"":619},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":264,""width"":675},{""height"":354,""label"":""Car 6"",""left"":2168,""top"":1074,""width"":1048},{""height"":320,""label"":""Car 5"",""left"":1447,""top"":1140,""width"":649},{""height"":336,""label"":""Car 4"",""left"":292,""top"":1154,""width"":757}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,615.0,264.0,2448.0,3123.0,351.0,675.0,239008.0,236925.0,5.0197648378370845,0.9857093005865833
