top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,ImageId,in_treatment,bounding_box_score
714,984,510,304,329E6HTMTZKTKLY7DQB6OSNDC2UK3R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),90,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,0,1032.02055950536
683,1000,539,318,329E6HTMTZKTKLY7DQB6OSNDC2UK3R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AWITQJV4D1QA4,Submitted,0% (0/0),0% (0/0),0% (0/0),13,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,0,1013.09425578056
691,1010,526,313,329E6HTMTZKTKLY7DQB6OSNDC2UK3R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),231,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,0,1031.38319957301
389,549,989,540,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3AFGG80UCEYNA,Submitted,0% (0/0),0% (0/0),0% (0/0),204,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,23.1650972280838
383,551,981,542,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),307,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,13.5846345783979
369,576,987,534,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),181,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,29.236556283746
401,547,962,538,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),33,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,41.2956828946752
389,552,977,541,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),22,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,19.2871533678082
399,550,972,549,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3720E38DB4LL7,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,37.7111609269641
387,566,990,528,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),5,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,19.497528275338
385,559,979,540,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),488,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,10.0018618992208
390,562,975,543,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),31,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,19.5293605048602
393,552,976,535,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AJY5G987IRT25,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,21.1865284037018
392,553,972,537,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30N5H4N4C22N8,Submitted,0% (0/0),0% (0/0),0% (0/0),31,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,21.849151759737
389,561,983,532,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),358,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,11.1098526083059
397,556,978,539,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30DUC2L6BI0D5,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,22.1777148217816
378,587,1000,569,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,62.3631081324549
386,564,994,532,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,18.3764801054155
387,562,992,529,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),336,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,18.2530204237239
391,552,983,540,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),355,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,19.6653122099282
383,554,996,519,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AWITQJV4D1QA4,Submitted,0% (0/0),0% (0/0),0% (0/0),21,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,31.5676554247659
379,583,988,525,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),15,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,31.8355443003567
395,555,977,538,378G7J1SKOGNPJ8LROB5VUL5QYTWEQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1ULHXPHPJRQVZ,Submitted,0% (0/0),0% (0/0),0% (0/0),18,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/108eeb6df9f6b036.jpg,0,20.6354412399944
337,505,671,292,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FZ88OU42EFC8,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,18.7202855783198
327,508,677,286,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZZW6KME1FUDU,Submitted,0% (0/0),0% (0/0),0% (0/0),880,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,35.1056820455684
348,477,657,303,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AFDUTS29O99VG,Submitted,0% (0/0),0% (0/0),0% (0/0),473,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,46.7119053577988
326,494,683,273,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AXZBVDVY0VM3V,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,56.3461586932064
333,509,669,286,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,25.7744414849531
338,500,665,292,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1NCO5A4JYHGKQ,Submitted,0% (0/0),0% (0/0),0% (0/0),64,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,19.6370558216067
339,501,664,295,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),35,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,17.717511342202
337,504,666,292,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),52,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,17.2140469210876
335,509,674,289,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A255Z4TRTBZLKV,Submitted,0% (0/0),0% (0/0),0% (0/0),22,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,24.7007562624697
341,497,676,294,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),428,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,26.3660772318801
334,525,697,267,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AWITQJV4D1QA4,Submitted,0% (0/0),0% (0/0),0% (0/0),30,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,72.4232343708923
328,510,673,287,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZY1BYHGB34W5,Submitted,0% (0/0),0% (0/0),0% (0/0),152,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,30.9886329918894
339,509,682,283,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),6,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,38.0744893124078
322,521,663,270,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),256,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,55.1051982636292
324,506,676,289,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),317,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,34.1823898438938
338,500,665,294,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1O4AAQX2KCD3N,Submitted,0% (0/0),0% (0/0),0% (0/0),29,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,17.9716536331876
332,517,669,288,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),380,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,26.3905680091206
317,532,681,293,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,51.65385886699
307,551,676,303,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),7,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,74.2895296059203
339,502,664,291,30OITAWPCTLOXXMFOE9J2DA7KD0H91,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2G5GGLXD2KSZS,Submitted,0% (0/0),0% (0/0),0% (0/0),70,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10a170e703878553.jpg,0,20.7213410078384
383,524,478,313,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),6,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,110.906124981517
403,475,436,320,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A255Z4TRTBZLKV,Submitted,0% (0/0),0% (0/0),0% (0/0),31,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,21.9368094406535
403,477,433,325,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),46,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,16.8743934640153
401,478,434,323,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A16VLS2Z2GYR29,Submitted,0% (0/0),0% (0/0),0% (0/0),42,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,18.926397601659
385,471,462,311,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),5,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,57.1795333640523
404,477,432,324,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,17.1392939063982
407,476,431,325,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),92,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,17.2100062755849
376,494,453,310,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),358,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,65.5505879032397
390,482,445,317,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),4,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,37.9577069249849
401,480,441,312,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),256,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,35.5847612451141
400,477,438,323,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),784,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,21.8443035793564
387,477,455,301,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),18,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,60.5634665752083
399,477,432,325,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),157,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,14.6021186276756
415,486,434,322,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),116,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,35.8398323184141
384,499,457,304,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),10,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,72.6397570607636
404,476,432,325,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),48,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,15.7477578184251
367,490,452,317,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),334,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,63.6759479469568
399,481,442,315,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2KFVSJQGOHZN8,Submitted,0% (0/0),0% (0/0),0% (0/0),13,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,34.3642598818534
406,477,434,322,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),233,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,21.272455292367
362,508,446,310,3R16PJFTT69E2HHBD4GPYXFJQ2QK4C,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),261,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10e57672e496cc18.jpg,0,83.311142331133
425,580,544,146,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),278,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,4.01031376454747
398,595,552,124,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,50.9132725412696
408,594,550,147,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,30.3739177440087
415,584,543,130,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),343,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,22.8408861871947
421,586,557,144,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),6,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,17.7596614624619
422,583,553,138,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1FPCIKO68OQ63,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,14.316884939488
433,570,544,142,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AFDUTS29O99VG,Submitted,0% (0/0),0% (0/0),0% (0/0),388,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,20.1064807372783
386,623,559,113,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),238,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,92.446797255351
423,584,547,141,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),42,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,6.38013763516328
434,591,559,124,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,39.2889718805309
442,564,532,150,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),33,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,40.2455054636959
426,577,554,146,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3720E38DB4LL7,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,14.3639514603601
417,590,550,146,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),7,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,18.1956502447534
424,585,558,145,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,17.6831470018957
427,579,539,155,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30N5H4N4C22N8,Submitted,0% (0/0),0% (0/0),0% (0/0),25,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,18.1988107297237
395,587,555,140,3P4ZBJFX3YLFVX8HMZVBDC652Z8WF8,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),330,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,37.6717040420093
